fips,year,Arsenic,DEHP,Halo-Acetic Acid,Nitrates,Trihalomethane,Uranium,total_med,total_employed,agriculture,construction,manufacturing,wholesale_trade,retail_trade,transport_utilities,information,finance_insurance_realestate,prof_scientific_waste,edu_health,arts_recreation,other,public_admin
6001,2000,1.0142713645071164,1.5,,347.24113672275905,,1.6173741698706745,,,,,,,,,,,,,,,
6001,2001,1.0142834811540453,1.5,,370.5845898648254,,0.6404570124025163,,,,,,,,,,,,,,,
6001,2002,1.006312258015544,1.5612739048579896,,489.1999826223216,,1.9000919354769739,,,,,,,,,,,,,,,
6001,2003,1.0,1.5,,477.8531476318669,,0.7773846657014728,,,,,,,,,,,,,,,
6001,2004,1.0014284194538743,1.5,,504.3016844862774,,1.2805578428480424,,,,,,,,,,,,,,,
6001,2005,1.0093819239740471,1.5,,553.1889243380824,,0.8459398096884256,,,,,,,,,,,,,,,
6001,2006,1.0031423407442033,1.5,,557.7688658917621,,0.8095425022534645,,,,,,,,,,,,,,,
6001,2007,1.0223802007626845,1.5,,484.59957371874725,,0.6295101484411613,,,,,,,,,,,,,,,
6001,2008,1.0,1.5,,400.9024976797524,,0.5,,,,,,,,,,,,,,,
6001,2009,1.0,1.5,,355.33429636188845,,0.5,,,,,,,,,,,,,,,
6001,2010,1.0,1.5,,334.26457172275116,,0.5,42407.0,699389.0,1936.0,36459.0,74342.0,23531.0,71978.0,37659.0,21330.0,40478.0,113728.0,157244.0,56708.0,35947.0,28049.0
6001,2011,1.0003954260391041,2.383456924148719,,333.73295661347555,,0.8660455169589742,42989.0,723858.0,2772.0,35871.0,83672.0,18509.0,71929.0,39524.0,21455.0,45204.0,111334.0,162364.0,68460.0,37458.0,25306.0
6001,2012,1.0,1.5,,374.95437372653595,,1.091507300946736,43708.0,747170.0,2646.0,36176.0,80987.0,21664.0,74141.0,32068.0,22626.0,45107.0,126063.0,170045.0,71294.0,38390.0,25963.0
6001,2013,1.0,1.5,,480.91569521878694,,,43769.0,766651.0,3044.0,43935.0,78470.0,20850.0,80081.0,37923.0,22424.0,47494.0,131794.0,172876.0,64363.0,36613.0,26784.0
6001,2014,1.0,1.5,,427.6116461113927,,,43528.0,802511.0,4525.0,39763.0,78934.0,21468.0,75990.0,38439.0,26613.0,49106.0,139503.0,178747.0,76076.0,44163.0,29184.0
6001,2015,0.9945717181956412,1.5,,383.4197562142837,,0.4035543637250122,43361.0,836462.0,3366.0,45288.0,80754.0,22451.0,73840.0,46887.0,29816.0,50013.0,156367.0,179168.0,73407.0,44993.0,30112.0
6001,2016,1.0,1.5,,386.16993478775044,,2.1331039046066835,45387.0,848374.0,2289.0,46400.0,80512.0,20774.0,77072.0,43591.0,30037.0,50749.0,169056.0,179720.0,76790.0,43447.0,27937.0
6003,2000,1.0,,,30.0,,,,,,,,,,,,,,,,,
6003,2001,1.0,,,20.0,,1.55,,,,,,,,,,,,,,,
6003,2002,1.0,,,20.0,,0.75,,,,,,,,,,,,,,,
6003,2003,1.0,,,23.761467889908257,,0.7625925925925926,,,,,,,,,,,,,,,
6003,2004,1.0,,,31.580882352941178,,2.0505263157894733,,,,,,,,,,,,,,,
6003,2005,1.0,,,20.0,,2.509356725146198,,,,,,,,,,,,,,,
6003,2006,1.0,,,25.555555555555557,,3.2999999999999994,,,,,,,,,,,,,,,
6003,2007,1.0,,,20.0,,,,,,,,,,,,,,,,,
6003,2008,1.0,,,27.709923664122137,,,,,,,,,,,,,,,,,
6003,2009,1.0,,,19.906542056074766,,,,,,,,,,,,,,,,,
6003,2010,1.0,1.5,,30.03676470588235,,,34625.0,,,,,,,,,,,,,,
6003,2011,1.0,,,20.0,,,33255.0,,,,,,,,,,,,,,
6003,2012,1.0,,,20.0,,,32568.0,,,,,,,,,,,,,,
6003,2013,1.0,,,36.69975186104218,,0.5,30536.0,,,,,,,,,,,,,,
6003,2014,1.0,,,33.80716058135413,,1.66,26563.0,,,,,,,,,,,,,,
